Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
367	&scorr;&sweep;&synch2;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2058	0	2058	605	9	7174	   1891
368	&scorr;&sweep;&dc2;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	14.909	9.296(63%)	5.613(37%)	63	2016	0	2016	605	9	7174	   1797
369	&scorr;&sweep;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	14.225	9.172(65%)	5.053(35%)	65	1991	0	1991	605	9	7174	   1781
370	&scorr;&sweep;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	13.904	9.031(65%)	4.873(35%)	65	2048	0	2048	605	9	7477	   1878
371	&scorr;&sweep;&synch2;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1983	0	1983	605	9	7477	   1840
372	&scorr;&sweep;&syn4;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	1990	0	1990	605	9	7174	   1815
373	&scorr;&sweep;&b -d;&syn2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.925	8.805(64%)	5.120(36%)	64	1972	0	1972	605	9	7174	   1763
374	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.661	10.037(74%)	3.624(26%)	74	2026	0	2026	605	9	7174	   1857
375	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	1979	0	1979	605	9	7174	   1818
376	&scorr;&sweep;&if -W 300 -y -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1977	0	1977	605	9	7174	   1799
377	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	13.674	10.055(74%)	3.619(26%)	74	1999	0	1999	605	9	7174	   1826
378	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&b;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	1997	0	1997	605	9	7174	   1807
379	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2027	0	2027	605	9	7174	   1851
380	&scorr;&sweep;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2003	0	2003	605	9	7174	   1811
381	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1975	0	1975	605	9	7174	   1800
382	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2010	0	2010	605	9	5856	   1821
383	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	14.318	9.172(65%)	5.146(35%)	65	2037	0	2037	605	9	7477	   1878
384	&scorr;&sweep;&b;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	2057	0	2057	605	9	7477	   1917
385	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch;&b;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	1966	0	1966	605	9	7174	   1794
386	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	2010	0	2010	605	9	7174	   1854
387	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1945	0	1945	605	9	7174	   1769
388	&scorr;&sweep;&b;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2045	0	2045	605	9	7174	   1874
389	&scorr;&sweep;&syn4;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2084	0	2084	605	9	7477	   1910
390	&scorr;&sweep;&b;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1993	0	1993	605	9	7174	   1804
391	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	14.218	8.823(63%)	5.395(37%)	63	1994	0	1994	605	9	7174	   1827
392	&scorr;&sweep;&dc2;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2005	0	2005	605	9	7477	   1832
393	&scorr;&sweep;&b -d;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	13.677	10.055(74%)	3.622(26%)	74	1969	0	1969	605	9	7477	   1807
394	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.661	10.037(74%)	3.624(26%)	74	2052	0	2052	605	9	7174	   1880
395	&scorr;&sweep;&b;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1985	0	1985	605	9	7477	   1797
396	&scorr;&sweep;&dch -f;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.870	9.031(66%)	4.839(34%)	66	2028	0	2028	605	9	7174	   1842
397	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.794	9.031(66%)	4.763(34%)	66	2034	0	2034	605	9	7174	   1867
398	&scorr;&sweep;&syn3;&b -d;&if -W 300 -K 6 -v;&mfs;	13.811	9.031(66%)	4.780(34%)	66	1976	0	1976	605	9	5863	   1814
399	&scorr;&sweep;&syn2;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1960	0	1960	605	9	7174	   1813
400	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&mfs;	14.242	9.172(65%)	5.070(35%)	65	1954	0	1954	605	9	7477	   1814
401	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	14.347	8.924(63%)	5.423(37%)	63	2011	0	2011	605	9	7174	   1874
402	&scorr;&sweep;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	2000	0	2000	605	9	7477	   1846
403	&scorr;&sweep;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1955	0	1955	605	9	7174	   1785
404	&scorr;&sweep;&synch2;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2028	0	2028	605	9	7174	   1839
405	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2013	0	2013	605	9	7174	   1873
406	&scorr;&sweep;&b;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1993	0	1993	605	9	7174	   1832
407	&scorr;&sweep;&syn4;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2057	0	2057	605	9	7477	   1880
408	&scorr;&sweep;&dc2;&syn2;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	1979	0	1979	605	9	7174	   1810
409	&scorr;&sweep;&b;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.811	9.031(66%)	4.780(34%)	66	1947	0	1947	605	9	7174	   1779
410	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2019	0	2019	605	9	7174	   1850
411	&scorr;&sweep;&b;&b;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2003	0	2003	605	9	7477	   1833
412	&scorr;&sweep;&b -d;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1986	0	1986	605	9	7174	   1811
413	&scorr;&sweep;&dc2;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	1971	0	1971	605	9	7174	   1799
414	&scorr;&sweep;&dch;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2077	0	2077	605	9	7174	   1837
415	&scorr;&sweep;&syn3;&syn4;&dch;&if -W 300 -K 6 -v;&mfs;	13.676	10.055(74%)	3.621(26%)	74	2043	0	2043	605	9	7477	   1840
416	&scorr;&sweep;&b -d;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;	14.073	8.699(62%)	5.374(38%)	62	2019	0	2019	605	9	7174	   1822
417	&scorr;&sweep;&syn2;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.594	8.681(64%)	4.913(36%)	64	2015	0	2015	605	9	7174	   1839
418	&scorr;&sweep;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	14.316	9.172(65%)	5.144(35%)	65	2064	0	2064	605	9	7174	   1893
419	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	13.943	9.031(65%)	4.912(35%)	65	2001	0	2001	605	9	7174	   1829
420	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	13.810	8.889(65%)	4.921(35%)	65	2010	0	2010	605	9	7174	   1870
421	&scorr;&sweep;&b -d;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1966	0	1966	605	9	7174	   1805
422	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2030	0	2030	605	9	7174	   1851
423	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1993	0	1993	605	9	7174	   1804
424	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1964	0	1964	605	9	7174	   1806
425	&scorr;&sweep;&dch;&dch -f;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2001	0	2001	605	9	7174	   1833
426	&scorr;&sweep;&if -W 300 -y -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	1984	0	1984	605	9	7174	   1801
427	&scorr;&sweep;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	1948	0	1948	605	9	7174	   1823
428	&scorr;&sweep;&synch2;&syn3;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1973	0	1973	605	9	7174	   1810
429	&scorr;&sweep;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1951	0	1951	605	9	5856	   1760
430	&scorr;&sweep;&syn3;&syn3;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1958	0	1958	605	9	7174	   1795
431	&scorr;&sweep;&synch2;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1957	0	1957	605	9	7477	   1762
432	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2047	0	2047	605	9	7174	   1840
433	&scorr;&sweep;&syn3;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	14.184	8.805(63%)	5.379(37%)	63	1981	0	1981	605	9	7174	   1800
434	&scorr;&sweep;&syn2;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.801	9.031(66%)	4.770(34%)	66	1989	0	1989	605	9	5856	   1796
435	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2014	0	2014	605	9	7174	   1858
436	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	1997	0	1997	605	9	7174	   1825
437	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	14.212	8.805(62%)	5.407(38%)	62	1928	0	1928	605	9	7174	   1760
438	&scorr;&sweep;&b;&dch;&b;&if -W 300 -K 6 -v;&mfs;	13.954	9.031(65%)	4.923(35%)	65	2059	0	2059	605	9	7477	   1907
439	&scorr;&sweep;&dch;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2004	0	2004	605	9	7477	   1833
440	&scorr;&sweep;&dch;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2107	0	2107	605	9	7477	   1862
441	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -K 6 -v;&mfs;	13.783	9.031(66%)	4.752(34%)	66	1964	0	1964	605	9	5856	   1782
442	&scorr;&sweep;&b;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn4;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1996	0	1996	605	9	5856	   1814
443	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -g -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	13.795	9.031(66%)	4.764(34%)	66	1982	0	1982	605	9	7174	   1800
444	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1976	0	1976	605	9	7174	   1812
445	&scorr;&sweep;&synch2;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1979	0	1979	605	9	7477	   1817
446	&scorr;&sweep;&if -W 300 -g -K 6;&b;&b -d;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	1999	0	1999	605	9	5856	   1824
447	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	2020	0	2020	605	9	7174	   1850
448	&scorr;&sweep;&dch;&b;&dch;&if -W 300 -K 6 -v;&mfs;	14.317	9.172(65%)	5.145(35%)	65	2001	0	2001	605	9	7477	   1851
449	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1993	0	1993	605	9	7174	   1804
450	&scorr;&sweep;&syn3;&syn3;&b -d;&if -W 300 -K 6 -v;&mfs;	14.017	8.889(64%)	5.128(36%)	64	1972	0	1972	605	9	5863	   1812
451	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2006	0	2006	605	9	5856	   1826
452	&scorr;&sweep;&syn3;&b;&b;&if -W 300 -K 6 -v;&mfs;	13.953	9.031(65%)	4.922(35%)	65	1964	0	1964	605	9	7477	   1799
453	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	2010	0	2010	605	9	7174	   1854
454	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dch;&syn4;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2046	0	2046	605	9	7174	   1853
455	&scorr;&sweep;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	1948	0	1948	605	9	7174	   1823
456	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1989	0	1989	605	9	7174	   1813
457	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2004	0	2004	605	9	7174	   1834
458	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2005	0	2005	605	9	7174	   1842
459	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2026	0	2026	605	9	7174	   1815
460	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2027	0	2027	605	9	7174	   1869
461	&scorr;&sweep;&dc2;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2121	0	2121	605	9	7477	   1911
462	&scorr;&sweep;&b -d;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	13.995	8.557(62%)	5.438(38%)	62	2023	0	2023	605	9	7174	   1806
463	&scorr;&sweep;&syn3;&b;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	2034	0	2034	605	9	7174	   1828
464	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	2043	0	2043	605	9	7174	   1867
465	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	14.322	9.172(65%)	5.150(35%)	65	1999	0	1999	605	9	7174	   1818
466	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2076	0	2076	605	9	5856	   1886
467	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	14.018	8.889(64%)	5.129(36%)	64	2008	0	2008	605	9	7174	   1857
468	&scorr;&sweep;&b;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	14.358	8.924(63%)	5.434(37%)	63	2031	0	2031	605	9	7477	   1857
469	&scorr;&sweep;&dc2;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.876	9.031(66%)	4.845(34%)	66	2041	0	2041	605	9	7174	   1870
470	&scorr;&sweep;&syn2;&dc2;&b;&if -W 300 -K 6 -v;&mfs;	14.327	9.172(65%)	5.155(35%)	65	2070	0	2070	605	9	7174	   1898
471	&scorr;&sweep;&syn2;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	2100	0	2100	605	9	7174	   1890
472	&scorr;&sweep;&dch;&dch;&b;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2010	0	2010	605	9	7477	   1859
473	&scorr;&sweep;&syn4;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;	13.672	10.055(74%)	3.617(26%)	74	2022	0	2022	605	9	7477	   1854
474	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1937	0	1937	605	9	7174	   1771
475	&scorr;&sweep;&syn3;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	1940	0	1940	605	9	7174	   1765
476	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2015	0	2015	605	9	5856	   1827
477	&scorr;&sweep;&dc2;&if -W 300 -K 6 -v;&mfs;	14.338	9.031(63%)	5.307(37%)	63	2035	0	2035	605	9	7477	   1871
478	&scorr;&sweep;&dch;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2012	0	2012	605	9	7174	   1797
479	&scorr;&sweep;&synch2;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2092	0	2092	605	9	7174	   1923
480	&scorr;&sweep;&b -d;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2026	0	2026	605	9	7174	   1812
481	&scorr;&sweep;&dch -f;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2002	0	2002	605	9	7477	   1852
482	&scorr;&sweep;&syn4;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	13.659	10.037(74%)	3.622(26%)	74	1968	0	1968	605	9	5856	   1800
483	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.598	8.681(64%)	4.917(36%)	64	2024	0	2024	605	9	7174	   1805
484	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2015	0	2015	605	9	7174	   1853
485	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1990	0	1990	605	9	7174	   1801
486	&scorr;&sweep;&dch -f;&syn4;&dch;&if -W 300 -K 6 -v;&mfs;	14.940	9.296(63%)	5.644(37%)	63	2045	0	2045	605	9	7477	   1893
487	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2085	0	2085	605	9	7174	   1835
488	&scorr;&sweep;&b;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	2057	0	2057	605	9	7477	   1917
489	&scorr;&sweep;&b;&syn4;&if -W 300 -K 6 -v;&mfs;	13.678	10.055(74%)	3.623(26%)	74	2054	0	2054	605	9	7477	   1885
490	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1959	0	1959	605	9	7174	   1806
491	&scorr;&sweep;&synch2;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	13.808	8.889(65%)	4.919(35%)	65	1997	0	1997	605	9	7477	   1816
492	&scorr;&sweep;&b -d;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.830	9.031(66%)	4.799(34%)	66	2083	0	2083	605	9	7174	   1911
493	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.664	10.037(74%)	3.627(26%)	74	1981	0	1981	605	9	7174	   1820
494	&scorr;&sweep;&dch;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2006	0	2006	605	9	7174	   1831
